5,2,6,2,55
6,2,6,2,70
7,2,6,2,76
8,2,6,2,89
9,2,6,2,163
10,2,6,2,192
11,2,6,2,262
12,2,6,2,276
13,2,6,2,398
14,2,6,2,246
15,2,6,2,248
16,2,6,2,260
17,2,6,2,243
18,2,6,2,203
19,2,6,2,233
20,2,6,2,191
21,2,6,2,133
22,2,6,2,113
23,2,6,2,94
0,2,7,2,165
1,2,7,2,72
2,2,7,2,49
3,2,7,2,52
4,2,7,2,57
5,2,7,2,47
6,2,7,2,52
7,2,7,2,71
8,2,7,2,87
9,2,7,2,126
10,2,7,2,165
11,2,7,2,216
12,2,7,2,264
13,2,7,2,251
14,2,7,2,267
15,2,7,2,245
16,2,7,2,216
17,2,7,2,231
18,2,7,2,220
19,2,7,2,248
20,2,7,2,173
21,2,7,2,129
22,2,7,2,118
23,2,7,2,398
0,3,7,2,72
1,3,7,2,66
2,3,7,2,65
3,3,7,2,69
4,3,7,2,57
5,3,7,2,67
6,3,7,2,67
7,3,7,2,65
8,3,7,2,103
9,3,7,2,161
10,3,7,2,205
11,3,7,2,299
12,3,7,2,240
13,3,7,2,220
14,3,7,2,279
15,3,7,2,275
16,3,7,2,297
17,3,7,2,257
18,3,7,2,245
19,3,7,2,253
20,3,7,2,182
21,3,7,2,123
22,3,7,2,125
23,3,7,2,98
0,3,8,2,69
1,3,8,2,75
2,3,8,2,70
3,3,8,2,75
4,3,8,2,56
5,3,8,2,68
6,3,8,2,61
7,3,8,2,62
8,3,8,2,83
9,3,8,2,150
10,3,8,2,197
11,3,8,2,266
12,3,8,2,266
13,3,8,2,214
14,3,8,2,236
15,3,8,2,256
16,3,8,2,265
17,3,8,2,334
18,3,8,2,221
19,3,8,2,245
20,3,8,2,203
21,3,8,2,127
22,3,8,2,135
23,3,8,2,84
0,4,8,2,97
1,4,8,2,68
2,4,8,2,77
3,4,8,2,65
4,4,8,2,54
5,4,8,2,81
6,4,8,2,63
7,4,8,2,96
8,4,8,2,95
9,4,8,2,138
10,4,8,2,228
11,4,8,2,375
12,4,8,2,372
13,4,8,2,338
14,4,8,2,422
15,4,8,2,396
16,4,8,2,388
17,4,8,2,335
18,4,8,2,296
19,4,8,2,244
20,4,8,2,177
21,4,8,2,165
22,4,8,2,131
23,4,8,2,89
0,4,9,2,69
1,4,9,2,74
2,4,9,2,60
3,4,9,2,38
4,4,9,2,51
5,4,9,2,50
6,4,9,2,61
7,4,9,2,73
8,4,9,2,109
9,4,9,2,153
10,4,9,2,195
11,4,9,2,230
12,4,9,2,207
13,4,9,2,218
14,4,9,2,258
15,4,9,2,291
16,4,9,2,302
17,4,9,2,240
18,4,9,2,253
19,4,9,2,218
20,4,9,2,190
21,4,9,2,119
22,4,9,2,82
23,4,9,2,89
0,5,9,2,91
1,5,9,2,66
2,5,9,2,56
3,5,9,2,50
4,5,9,2,53
5,5,9,2,55
6,5,9,2,66
7,5,9,2,78
8,5,9,2,96
9,5,9,2,146
10,5,9,2,197
11,5,9,2,250
12,5,9,2,221
13,5,9,2,204
14,5,9,2,275
15,5,9,2,285
16,5,9,2,288
17,5,9,2,282
18,5,9,2,252
19,5,9,2,225
20,5,9,2,176
21,5,9,2,121
22,5,9,2,97
23,5,9,2,129
0,5,10,2,72
1,5,10,2,64
2,5,10,2,72
3,5,10,2,50
4,5,10,2,75
5,5,10,2,51
6,5,10,2,63
7,5,10,2,83
8,5,10,2,141
9,5,10,2,142
10,5,10,2,234
11,5,10,2,224
12,5,10,2,238
13,5,10,2,155
14,5,10,2,186
15,5,10,2,250
16,5,10,2,303
17,5,10,2,227
18,5,10,2,239
19,5,10,2,190
20,5,10,2,157
21,5,10,2,127
22,5,10,2,112
23,5,10,2,235
0,6,10,2,48
1,6,10,2,71
2,6,10,2,58
3,6,10,2,38
4,6,10,2,53
5,6,10,2,44
6,6,10,2,50
7,6,10,2,33
8,6,10,2,50
9,6,10,2,67
10,6,10,2,86
11,6,10,2,100
12,6,10,2,101
13,6,10,2,104
14,6,10,2,99
15,6,10,2,69
16,6,10,2,85
17,6,10,2,56
18,6,10,2,64
19,6,10,2,61
20,6,10,2,46
21,6,10,2,47
22,6,10,2,40
23,6,10,2,35
0,6,11,2,93
1,6,11,2,53
2,6,11,2,55
3,6,11,2,65
4,6,11,2,44
5,6,11,2,45
6,6,11,2,49
7,6,11,2,46
8,6,11,2,66
9,6,11,2,95
10,6,11,2,95
11,6,11,2,93
12,6,11,2,94
13,6,11,2,113
14,6,11,2,78
15,6,11,2,87
16,6,11,2,81
17,6,11,2,104
18,6,11,2,50
19,6,11,2,64
20,6,11,2,52
21,6,11,2,56
22,6,11,2,36
23,6,11,2,30
0,0,11,2,32
1,0,11,2,25
2,0,11,2,24
3,0,11,2,28
4,0,11,2,21
5,0,11,2,24
6,0,11,2,16
7,0,11,2,10
8,0,11,2,10
9,0,11,2,17
10,0,11,2,22
11,0,11,2,17
12,0,11,2,36
13,0,11,2,31
14,0,11,2,43
15,0,11,2,29
16,0,11,2,30
17,0,11,2,32
18,0,11,2,41
19,0,11,2,35
20,0,11,2,38
21,0,11,2,22
22,0,11,2,14
23,0,11,2,31
0,0,12,2,25
1,0,12,2,28
2,0,12,2,20
3,0,12,2,22
4,0,12,2,22
5,0,12,2,21
6,0,12,2,17
7,0,12,2,13
8,0,12,2,15
9,0,12,2,15
10,0,12,2,21
11,0,12,2,22
12,0,12,2,18
13,0,12,2,21
14,0,12,2,32
15,0,12,2,72
16,0,12,2,36
17,0,12,2,38
18,0,12,2,28
19,0,12,2,25
20,0,12,2,33
21,0,12,2,28
22,0,12,2,29
23,0,12,2,25
0,1,12,3,37
1,1,12,3,22
2,1,12,3,43
3,1,12,3,30
4,1,12,3,35
5,1,12,3,34
6,1,12,3,38
7,1,12,3,66
8,1,12,3,64
9,1,12,3,119
10,1,12,3,155
11,1,12,3,230
12,1,12,3,206
13,1,12,3,171
14,1,12,3,260
15,1,12,3,240
16,1,12,3,260
17,1,12,3,250
18,1,12,3,234
19,1,12,3,231
20,1,12,3,176
21,1,12,3,101
22,1,12,3,91
23,1,12,3,80
0,1,13,3,36
1,1,13,3,35
2,1,13,3,22
3,1,13,3,31
4,1,13,3,26
5,1,13,3,36
6,1,13,3,37
7,1,13,3,43
8,1,13,3,67
9,1,13,3,136
10,1,13,3,177
11,1,13,3,225
12,1,13,3,210
13,1,13,3,157
14,1,13,3,246
15,1,13,3,279
16,1,13,3,294
17,1,13,3,271
18,1,13,3,221
19,1,13,3,253
20,1,13,3,188
21,1,13,3,151
22,1,13,3,93
23,1,13,3,80
0,2,13,3,66
1,2,13,3,51
2,2,13,3,52
3,2,13,3,39
4,2,13,3,51
5,2,13,3,66
6,2,13,3,58
7,2,13,3,62
8,2,13,3,91
9,2,13,3,145
10,2,13,3,175
11,2,13,3,239
12,2,13,3,208
13,2,13,3,147
14,2,13,3,254
15,2,13,3,272
16,2,13,3,270
17,2,13,3,229
18,2,13,3,265
19,2,13,3,268
20,2,13,3,200
21,2,13,3,149
22,2,13,3,102
23,2,13,3,106
0,2,14,3,76
1,2,14,3,54
2,2,14,3,56
3,2,14,3,53
4,2,14,3,62
5,2,14,3,56
6,2,14,3,49
7,2,14,3,81
8,2,14,3,109
9,2,14,3,169
10,2,14,3,185
11,2,14,3,246
12,2,14,3,197
13,2,14,3,161
14,2,14,3,256
15,2,14,3,255
16,2,14,3,260
17,2,14,3,216
18,2,14,3,206
19,2,14,3,249
20,2,14,3,146
21,2,14,3,99
22,2,14,3,80
23,2,14,3,87
0,3,14,3,68
1,3,14,3,64
2,3,14,3,49
3,3,14,3,45
4,3,14,3,42
5,3,14,3,54
6,3,14,3,56
7,3,14,3,72
8,3,14,3,102
9,3,14,3,149
10,3,14,3,194
11,3,14,3,258
12,3,14,3,236
13,3,14,3,149
14,3,14,3,244
15,3,14,3,299
16,3,14,3,280
17,3,14,3,285
18,3,14,3,250
19,3,14,3,241
20,3,14,3,186
21,3,14,3,145
22,3,14,3,160
23,3,14,3,90
0,3,15,3,88
1,3,15,3,60
2,3,15,3,61
3,3,15,3,59
4,3,15,3,51
5,3,15,3,70
6,3,15,3,65
7,3,15,3,94
8,3,15,3,117
9,3,15,3,147
10,3,15,3,185
11,3,15,3,229
12,3,15,3,225
13,3,15,3,262
14,3,15,3,230
15,3,15,3,274
16,3,15,3,281
17,3,15,3,282
18,3,15,3,223
19,3,15,3,239
20,3,15,3,215
21,3,15,3,131
22,3,15,3,86
23,3,15,3,78
0,4,15,3,61
1,4,15,3,54
2,4,15,3,52
3,4,15,3,45
4,4,15,3,44
5,4,15,3,56
6,4,15,3,55
7,4,15,3,74
8,4,15,3,99
9,4,15,3,143
10,4,15,3,190
11,4,15,3,245
12,4,15,3,220
13,4,15,3,212
14,4,15,3,270
15,4,15,3,311
16,4,15,3,316
17,4,15,3,278
18,4,15,3,269
19,4,15,3,223
20,4,15,3,137
21,4,15,3,115
22,4,15,3,111
23,4,15,3,91
0,4,16,3,66
1,4,16,3,61
2,4,16,3,73
3,4,16,3,50
4,4,16,3,51
5,4,16,3,69
6,4,16,3,54
7,4,16,3,86
8,4,16,3,106
9,4,16,3,175
10,4,16,3,209
11,4,16,3,250
12,4,16,3,183
13,4,16,3,267
14,4,16,3,245
15,4,16,3,288
16,4,16,3,264
17,4,16,3,319
18,4,16,3,237
19,4,16,3,251
20,4,16,3,189
21,4,16,3,120
22,4,16,3,105
23,4,16,3,103
0,5,16,3,73
1,5,16,3,60
2,5,16,3,67
3,5,16,3,55
4,5,16,3,39
5,5,16,3,43
6,5,16,3,67
7,5,16,3,74
8,5,16,3,96
9,5,16,3,148
10,5,16,3,220
11,5,16,3,247
12,5,16,3,250
13,5,16,3,255
14,5,16,3,259
15,5,16,3,295
16,5,16,3,315
17,5,16,3,274
18,5,16,3,261
19,5,16,3,219
20,5,16,3,170
21,5,16,3,101
22,5,16,3,90
23,5,16,3,176
0,5,17,3,79
1,5,17,3,52
2,5,17,3,62
3,5,17,3,56
4,5,17,3,73
5,5,17,3,62
6,5,17,3,65
7,5,17,3,81
8,5,17,3,119
9,5,17,3,184
10,5,17,3,217
11,5,17,3,232
12,5,17,3,228
13,5,17,3,225
14,5,17,3,255
15,5,17,3,285
16,5,17,3,286
17,5,17,3,256
18,5,17,3,222
19,5,17,3,260
20,5,17,3,199
21,5,17,3,135
22,5,17,3,148
23,5,17,3,194
0,6,17,3,52
1,6,17,3,54
2,6,17,3,51
3,6,17,3,41
4,6,17,3,34
5,6,17,3,27
6,6,17,3,41
7,6,17,3,45
8,6,17,3,61
9,6,17,3,66
10,6,17,3,94
11,6,17,3,86
12,6,17,3,104
13,6,17,3,103
14,6,17,3,80
15,6,17,3,87
16,6,17,3,73
17,6,17,3,79
18,6,17,3,66
19,6,17,3,57
20,6,17,3,44
21,6,17,3,44
22,6,17,3,43
23,6,17,3,36
0,6,18,3,114
1,6,18,3,57
2,6,18,3,51
3,6,18,3,52
4,6,18,3,53
5,6,18,3,47
6,6,18,3,57
7,6,18,3,51
8,6,18,3,58
9,6,18,3,85
10,6,18,3,107
11,6,18,3,88
12,6,18,3,93
13,6,18,3,96
14,6,18,3,74
15,6,18,3,86
16,6,18,3,86
17,6,18,3,75
18,6,18,3,57
19,6,18,3,76
20,6,18,3,44
21,6,18,3,40
22,6,18,3,31
23,6,18,3,27
0,0,18,3,30
1,0,18,3,18
2,0,18,3,28
3,0,18,3,21
4,0,18,3,21
5,0,18,3,21
6,0,18,3,18
7,0,18,3,16
8,0,18,3,12
9,0,18,3,22
10,0,18,3,22
11,0,18,3,28
12,0,18,3,22
13,0,18,3,28
14,0,18,3,29
15,0,18,3,36
16,0,18,3,29
17,0,18,3,41
18,0,18,3,24
19,0,18,3,29
20,0,18,3,48
21,0,18,3,38
22,0,18,3,17
23,0,18,3,22
0,0,19,3,33
1,0,19,3,18
2,0,19,3,15
3,0,19,3,16
4,0,19,3,19
5,0,19,3,27
6,0,19,3,13
7,0,19,3,14
8,0,19,3,14
9,0,19,3,24
10,0,19,3,12
11,0,19,3,12
12,0,19,3,23
13,0,19,3,32
14,0,19,3,34
15,0,19,3,39
16,0,19,3,34
17,0,19,3,45
18,0,19,3,36
19,0,19,3,30
20,0,19,3,35
21,0,19,3,32
22,0,19,3,24
23,0,19,3,29
0,1,19,4,22
1,1,19,4,29
2,1,19,4,27
3,1,19,4,32
4,1,19,4,16
5,1,19,4,31
6,1,19,4,35
7,1,19,4,41
8,1,19,4,52
9,1,19,4,90
10,1,19,4,148
11,1,19,4,174
12,1,19,4,202
13,1,19,4,159
14,1,19,4,231
15,1,19,4,243
16,1,19,4,243
17,1,19,4,216
18,1,19,4,190
19,1,19,4,173
20,1,19,4,129
21,1,19,4,88
22,1,19,4,71
23,1,19,4,64
0,1,20,4,30
1,1,20,4,32
2,1,20,4,27
3,1,20,4,38
4,1,20,4,28
5,1,20,4,33
6,1,20,4,31
7,1,20,4,46
8,1,20,4,59
9,1,20,4,116
10,1,20,4,169
11,1,20,4,182
12,1,20,4,180
13,1,20,4,206
14,1,20,4,239
15,1,20,4,262
16,1,20,4,275
17,1,20,4,220
18,1,20,4,199
19,1,20,4,169
20,1,20,4,175
21,1,20,4,139
22,1,20,4,99
23,1,20,4,69
0,2,20,4,66
1,2,20,4,31
2,2,20,4,46
3,2,20,4,38
4,2,20,4,47
5,2,20,4,51
6,2,20,4,61
7,2,20,4,47
8,2,20,4,92
9,2,20,4,128
10,2,20,4,170
11,2,20,4,224
12,2,20,4,194
13,2,20,4,150
14,2,20,4,243
15,2,20,4,220
16,2,20,4,245
17,2,20,4,225
18,2,20,4,215
19,2,20,4,192
20,2,20,4,174
21,2,20,4,111
22,2,20,4,90
23,2,20,4,82
0,2,21,4,65
1,2,21,4,60
2,2,21,4,51
3,2,21,4,54
4,2,21,4,48
5,2,21,4,63
6,2,21,4,70
7,2,21,4,89
8,2,21,4,103
9,2,21,4,165
10,2,21,4,204
11,2,21,4,234
12,2,21,4,222
13,2,21,4,327
14,2,21,4,227
15,2,21,4,243
16,2,21,4,229
17,2,21,4,393
18,2,21,4,259
19,2,21,4,450
21,2,21,4,385
22,2,21,4,122
23,2,21,4,51
0,3,21,4,81
1,3,21,4,59
2,3,21,4,49
3,3,21,4,42
4,3,21,4,53
5,3,21,4,49
6,3,21,4,51
7,3,21,4,69
8,3,21,4,80
9,3,21,4,131
10,3,21,4,191
11,3,21,4,247
12,3,21,4,240
13,3,21,4,194
14,3,21,4,262
15,3,21,4,269
16,3,21,4,265
17,3,21,4,266
18,3,21,4,223
19,3,21,4,213
20,3,21,4,183
21,3,21,4,109
22,3,21,4,86
23,3,21,4,67
0,3,22,4,71
1,3,22,4,67
2,3,22,4,74
3,3,22,4,25
4,3,22,4,48
5,3,22,4,33
6,3,22,4,29
7,3,22,4,33
8,3,22,4,49
9,3,22,4,36
10,3,22,4,41
11,3,22,4,47
12,3,22,4,55
13,3,22,4,84
14,3,22,4,112
15,3,22,4,138
16,3,22,4,134
17,3,22,4,150
18,3,22,4,135
19,3,22,4,137
20,3,22,4,88
21,3,22,4,104
22,3,22,4,79
23,3,22,4,69
0,4,22,4,69
1,4,22,4,37
2,4,22,4,52
3,4,22,4,53
4,4,22,4,47
5,4,22,4,61
6,4,22,4,54
7,4,22,4,66
8,4,22,4,88
9,4,22,4,117
10,4,22,4,167
11,4,22,4,217
12,4,22,4,238
13,4,22,4,184
14,4,22,4,251
15,4,22,4,240
16,4,22,4,239
17,4,22,4,218
18,4,22,4,203
19,4,22,4,205
20,4,22,4,172
21,4,22,4,116
22,4,22,4,110
23,4,22,4,51
0,4,23,4,55
1,4,23,4,54
2,4,23,4,49
3,4,23,4,50
4,4,23,4,53
5,4,23,4,52
6,4,23,4,62
7,4,23,4,72
8,4,23,4,101
9,4,23,4,122
10,4,23,4,155
11,4,23,4,224
12,4,23,4,242
13,4,23,4,207
14,4,23,4,201
15,4,23,4,247
16,4,23,4,233
17,4,23,4,276
18,4,23,4,273
19,4,23,4,267
20,4,23,4,201
21,4,23,4,130
22,4,23,4,94
23,4,23,4,93
0,5,23,4,59
1,5,23,4,50
2,5,23,4,59
3,5,23,4,36
4,5,23,4,39
5,5,23,4,54
6,5,23,4,57
7,5,23,4,61
8,5,23,4,88
9,5,23,4,123
10,5,23,4,192
11,5,23,4,234
12,5,23,4,212
13,5,23,4,179
14,5,23,4,256
15,5,23,4,252
16,5,23,4,258
17,5,23,4,268
18,5,23,4,214
19,5,23,4,221
20,5,23,4,180
21,5,23,4,155
22,5,23,4,132
23,5,23,4,73
0,5,24,4,66
1,5,24,4,65
2,5,24,4,74
3,5,24,4,62
4,5,24,4,47
5,5,24,4,49
6,5,24,4,68
7,5,24,4,96
8,5,24,4,107
9,5,24,4,165
10,5,24,4,178
11,5,24,4,237
12,5,24,4,229
13,5,24,4,170
14,5,24,4,239
15,5,24,4,316
16,5,24,4,249
17,5,24,4,270
18,5,24,4,244
19,5,24,4,249
20,5,24,4,166
21,5,24,4,137
22,5,24,4,117
23,5,24,4,275
0,6,24,4,60
1,6,24,4,53
2,6,24,4,57
3,6,24,4,44
4,6,24,4,38
5,6,24,4,34
6,6,24,4,48
7,6,24,4,54
8,6,24,4,61
9,6,24,4,58
10,6,24,4,42
11,6,24,4,65
12,6,24,4,58
13,6,24,4,59
14,6,24,4,49
15,6,24,4,70
16,6,24,4,53
17,6,24,4,49
18,6,24,4,50
19,6,24,4,42
20,6,24,4,52
21,6,24,4,31
22,6,24,4,27
23,6,24,4,26
0,6,25,4,188
1,6,25,4,63
2,6,25,4,54
3,6,25,4,48
4,6,25,4,46
5,6,25,4,45
6,6,25,4,52
7,6,25,4,49
8,6,25,4,69
9,6,25,4,88
10,6,25,4,103
11,6,25,4,106
12,6,25,4,95
13,6,25,4,110
14,6,25,4,106
15,6,25,4,85
16,6,25,4,95
17,6,25,4,83
18,6,25,4,73
19,6,25,4,76
20,6,25,4,66
21,6,25,4,52
22,6,25,4,58
23,6,25,4,42
0,0,25,4,38
1,0,25,4,16
2,0,25,4,17
3,0,25,4,19
4,0,25,4,21
5,0,25,4,19
6,0,25,4,19
7,0,25,4,10
8,0,25,4,15
9,0,25,4,24
10,0,25,4,30
11,0,25,4,21
12,0,25,4,22
13,0,25,4,22
14,0,25,4,27
15,0,25,4,34
16,0,25,4,44
17,0,25,4,29
18,0,25,4,36
19,0,25,4,27
20,0,25,4,40
21,0,25,4,42
22,0,25,4,53
23,0,25,4,44
0,0,26,4,37
1,0,26,4,36
2,0,26,4,41
3,0,26,4,24
4,0,26,4,29
5,0,26,4,26
6,0,26,4,12
7,0,26,4,15
8,0,26,4,18
9,0,26,4,23
10,0,26,4,21
11,0,26,4,32
12,0,26,4,31
13,0,26,4,33
14,0,26,4,46
15,0,26,4,47
16,0,26,4,37
17,0,26,4,43
18,0,26,4,44
19,0,26,4,46
20,0,26,4,37
21,0,26,4,53
22,0,26,4,43
23,0,26,4,36
0,1,26,5,30
1,1,26,5,32
2,1,26,5,29
3,1,26,5,46
4,1,26,5,40
5,1,26,5,43
6,1,26,5,34
7,1,26,5,63
8,1,26,5,89
9,1,26,5,134
10,1,26,5,136
11,1,26,5,202
12,1,26,5,226
13,1,26,5,180
14,1,26,5,242
15,1,26,5,219
16,1,26,5,209
17,1,26,5,210
18,1,26,5,177
19,1,26,5,161
20,1,26,5,124
21,1,26,5,122
22,1,26,5,68
23,1,26,5,53
0,1,27,5,21
1,1,27,5,39
2,1,27,5,26
3,1,27,5,36
4,1,27,5,32
5,1,27,5,39
6,1,27,5,38
7,1,27,5,61
8,1,27,5,63
9,1,27,5,136
10,1,27,5,157
11,1,27,5,200
12,1,27,5,226
13,1,27,5,209
14,1,27,5,249
15,1,27,5,284
16,1,27,5,267
17,1,27,5,256
18,1,27,5,226
19,1,27,5,250
20,1,27,5,159
21,1,27,5,126
22,1,27,5,94
23,1,27,5,81
0,2,27,5,44
1,2,27,5,28
2,2,27,5,46
3,2,27,5,29
4,2,27,5,47
5,2,27,5,17
6,2,27,5,20
7,2,27,5,15
8,2,27,5,21
9,2,27,5,21
10,2,27,5,21
11,2,27,5,31
12,2,27,5,23
13,2,27,5,29
14,2,27,5,44
15,2,27,5,28
16,2,27,5,47
17,2,27,5,61
18,2,27,5,57
19,2,27,5,45
20,2,27,5,48
21,2,27,5,58
22,2,27,5,29
23,2,27,5,35
0,2,28,5,52
1,2,28,5,56
2,2,28,5,65
3,2,28,5,43
4,2,28,5,53
5,2,28,5,59
6,2,28,5,61
7,2,28,5,79
8,2,28,5,119
9,2,28,5,171
10,2,28,5,182
11,2,28,5,250
12,2,28,5,217
13,2,28,5,189
14,2,28,5,286
15,2,28,5,283
16,2,28,5,261
17,2,28,5,241
18,2,28,5,230
19,2,28,5,237
20,2,28,5,181
21,2,28,5,117
22,2,28,5,154
23,2,28,5,87
0,3,28,5,32
1,3,28,5,25
2,3,28,5,20
3,3,28,5,33
4,3,28,5,32
5,3,28,5,39
6,3,28,5,46
7,3,28,5,60
8,3,28,5,78
9,3,28,5,106
10,3,28,5,160
11,3,28,5,175
12,3,28,5,147
13,3,28,5,176
14,3,28,5,223
15,3,28,5,241
16,3,28,5,222
17,3,28,5,243
18,3,28,5,216
19,3,28,5,242
20,3,28,5,168
21,3,28,5,147
22,3,28,5,105
23,3,28,5,85
0,3,29,5,66
1,3,29,5,72
2,3,29,5,58
3,3,29,5,56
4,3,29,5,60
5,3,29,5,64
6,3,29,5,66
7,3,29,5,73
8,3,29,5,95
9,3,29,5,121
10,3,29,5,186
11,3,29,5,196
12,3,29,5,324
13,3,29,5,386
14,3,29,5,297
15,3,29,5,272
16,3,29,5,263
17,3,29,5,241
18,3,29,5,242
19,3,29,5,259
20,3,29,5,194
21,3,29,5,137
22,3,29,5,97
23,3,29,5,95
0,4,29,5,74
1,4,29,5,70
2,4,29,5,47
3,4,29,5,47
4,4,29,5,46
5,4,29,5,65
6,4,29,5,77
7,4,29,5,59
8,4,29,5,93
9,4,29,5,132
10,4,29,5,227
11,4,29,5,247
12,4,29,5,304
13,4,29,5,328
14,4,29,5,278
15,4,29,5,303
16,4,29,5,314
17,4,29,5,311
18,4,29,5,255
19,4,29,5,251
20,4,29,5,189
21,4,29,5,156
22,4,29,5,120
23,4,29,5,100
0,4,30,5,81
1,4,30,5,64
2,4,30,5,61
3,4,30,5,43
4,4,30,5,63
5,4,30,5,67
6,4,30,5,77
7,4,30,5,75
8,4,30,5,118
